date,daily_sales,avg_temp,is_holiday,is_weekend,is_summer,is_monsoon,lag_1,lag_2,lag_7,lag_14,lag_30,roll_mean_7,roll_mean_14,roll_mean_30,roll_std_7,roll_std_14,day_of_week,day_name,month,quarter,day_of_year,week_of_year,year
2023-04-16,10371,29.97731958762887,0,1,1,0,10844.0,12216.0,9588.0,10535.0,7398.0,9304.57142857143,9328.5,8816.733333333334,1668.5461592998383,1678.8141762748787,6,Sunday,4,2,106,15,2023
2023-04-17,8154,29.72474226804124,0,0,1,0,10371.0,10844.0,8290.0,7484.0,9944.0,9416.42857142857,9316.785714285714,8915.833333333334,1716.2765761130224,1670.2985536249857,0,Monday,4,2,107,16,2023
2023-04-18,8330,29.84897959183673,0,0,1,0,8154.0,10371.0,8284.0,12369.0,10088.0,9397.0,9364.642857142857,8856.166666666666,1731.852283924148,1622.6655945906082,1,Tuesday,4,2,108,16,2023
2023-04-19,8070,29.456701030927835,0,0,1,0,8330.0,8154.0,7776.0,8031.0,7906.0,9403.57142857143,9076.142857142857,8797.566666666668,1727.005680085498,1389.7603477491318,2,Wednesday,4,2,109,16,2023
2023-04-20,8006,29.954166666666666,0,0,1,0,8070.0,8330.0,8134.0,8566.0,8022.0,9445.57142857143,9078.92857142857,8803.033333333333,1683.8630048336986,1387.5415705088167,3,Thursday,4,2,110,16,2023
2023-04-21,8174,29.77835051546392,0,0,1,0,8006.0,8070.0,12216.0,7909.0,7475.0,9427.285714285714,9038.92857142857,8802.5,1701.086585517776,1411.3335463740818,4,Friday,4,2,111,16,2023
2023-04-22,10466,29.343367346938777,0,1,1,0,8174.0,8006.0,10844.0,10573.0,7618.0,8849.857142857143,9057.857142857143,8825.8,1212.5733556602304,1396.7147639615239,5,Saturday,4,2,112,16,2023
2023-04-23,10801,29.83489583333333,0,1,1,0,10466.0,8174.0,10371.0,9588.0,7394.0,8795.857142857143,9050.214285714286,8920.733333333334,1113.3212217761381,1388.0519929616464,6,Sunday,4,2,113,16,2023
2023-04-24,8278,29.989795918367346,0,0,1,0,10801.0,10466.0,8154.0,8290.0,10006.0,8857.285714285714,9136.857142857143,9034.3,1221.3389802842914,1460.1867034017162,0,Monday,4,2,114,17,2023
2023-04-25,8588,29.43418367346939,0,0,1,0,8278.0,10801.0,8330.0,8284.0,10229.0,8875.0,9136.0,8976.7,1210.2877068421794,1460.7254783418018,1,Tuesday,4,2,115,17,2023
2023-04-26,8432,29.68645833333333,0,0,1,0,8588.0,8278.0,8070.0,7776.0,7420.0,8911.857142857143,9157.714285714286,8922.0,1194.753311855817,1449.300755991883,2,Wednesday,4,2,116,17,2023
2023-04-27,8176,29.866161616161616,0,0,1,0,8432.0,8588.0,8006.0,8134.0,7404.0,8963.57142857143,9204.57142857143,8955.733333333334,1159.5567913564723,1411.2987316263243,3,Thursday,4,2,117,17,2023
2023-04-28,8332,29.868229166666666,0,0,1,0,8176.0,8432.0,8174.0,12216.0,7620.0,8987.857142857143,9207.57142857143,8981.466666666667,1137.7337750357538,1408.890546291135,4,Friday,4,2,118,17,2023
2023-04-29,10770,29.781632653061223,0,1,1,0,8332.0,8176.0,10466.0,10844.0,7889.0,9010.42857142857,8930.142857142857,9005.2,1120.3308822460663,1124.656997771911,5,Saturday,4,2,119,17,2023
2023-04-30,10486,29.610416666666666,0,1,1,0,10770.0,8332.0,10801.0,10371.0,7698.0,9053.857142857143,8924.857142857143,9101.233333333334,1189.8913715925662,1115.1035727778578,6,Sunday,4,2,120,17,2023
2023-05-01,7980,28.39375,0,0,1,0,10486.0,10770.0,8278.0,8154.0,9792.0,9008.857142857143,8933.07142857143,9194.166666666666,1116.4974143232216,1126.9366553958082,0,Monday,5,2,121,18,2023
2023-05-02,8138,27.949489795918367,0,0,1,0,7980.0,10486.0,8588.0,8330.0,10535.0,8966.285714285714,8920.642857142857,9133.766666666666,1154.058593874333,1137.1033108563201,1,Tuesday,5,2,122,18,2023
2023-05-03,7634,28.780898876404493,0,0,1,0,8138.0,7980.0,8432.0,8070.0,7484.0,8902.0,8906.92857142857,9053.866666666667,1190.5976090462439,1145.8986707978283,2,Wednesday,5,2,123,18,2023
2023-05-04,8615,28.772549019607844,0,0,1,0,7634.0,8138.0,8176.0,8006.0,12369.0,8788.0,8875.785714285714,9058.866666666667,1278.0902419886613,1175.9254410280905,3,Thursday,5,2,124,18,2023
2023-05-05,8485,28.72979797979798,0,0,1,0,8615.0,7634.0,8332.0,8174.0,8031.0,8850.714285714286,8919.285714285714,8933.733333333334,1253.5909373057884,1152.3020055904954,4,Friday,5,2,125,18,2023
2023-05-06,10328,28.3265,0,1,1,0,8485.0,8615.0,10770.0,10466.0,8566.0,8872.57142857143,8941.5,8948.866666666667,1244.3391629217972,1139.758527057361,5,Saturday,5,2,126,18,2023
2023-05-07,10564,28.24438775510204,0,1,1,0,10328.0,8485.0,10486.0,10801.0,7909.0,8809.42857142857,8931.642857142857,9007.6,1138.7425604795787,1126.0743661152862,6,Sunday,5,2,127,18,2023
2023-05-08,8930,27.716336633663367,0,0,1,0,10564.0,10328.0,7980.0,8278.0,10573.0,8820.57142857143,8914.714285714286,9096.1,1158.0995721644952,1097.2219064928834,0,Monday,5,2,128,19,2023
2023-05-09,7598,28.15,0,0,1,0,8930.0,10564.0,8138.0,8588.0,9588.0,8956.285714285714,8961.285714285714,9041.333333333334,1097.243016881494,1081.8470977255095,1,Tuesday,5,2,129,19,2023
2023-05-10,8424,27.88888888888889,0,0,1,0,7598.0,8930.0,7634.0,8432.0,8290.0,8879.142857142857,8890.57142857143,8975.0,1180.2079518134826,1138.970838708585,2,Wednesday,5,2,130,19,2023
2023-05-11,8948,28.403,0,0,1,0,8424.0,7598.0,8615.0,8176.0,8284.0,8992.0,8890.0,8979.466666666667,1074.3185436979559,1139.2205837595739,3,Thursday,5,2,131,19,2023
2023-05-12,7720,27.88989361702128,0,0,1,0,8948.0,8424.0,8485.0,8332.0,7776.0,9039.57142857143,8945.142857142857,9001.6,1062.1462324216857,1120.5322812871384,4,Friday,5,2,132,19,2023
2023-05-13,10740,28.807142857142857,0,1,1,0,7720.0,8948.0,10328.0,10770.0,8134.0,8930.285714285714,8901.42857142857,8999.733333333334,1163.260033166218,1157.6162984795353,5,Saturday,5,2,133,19,2023
2023-05-14,10388,28.75677083333333,0,1,1,0,10740.0,7720.0,10564.0,10486.0,12216.0,8989.142857142857,8899.285714285714,9086.6,1252.747304736184,1153.9131702149734,6,Sunday,5,2,134,19,2023
2023-05-15,8302,28.890721649484536,0,0,1,0,10388.0,10740.0,8930.0,7980.0,10844.0,8964.0,8892.285714285714,9025.666666666666,1217.1316006633374,1143.8001727420753,0,Monday,5,2,135,20,2023
2023-05-16,8340,28.70408163265306,0,0,1,0,8302.0,10388.0,7598.0,8138.0,10371.0,8874.285714285714,8915.285714285714,8940.933333333332,1242.9268836481108,1127.1608600353234,1,Tuesday,5,2,136,20,2023
2023-05-17,8580,28.4705,0,0,1,0,8340.0,8302.0,8424.0,7634.0,8154.0,8980.285714285714,8929.714285714286,8873.233333333334,1143.6132379852909,1117.6987641902863,2,Wednesday,5,2,137,20,2023
2023-05-18,8460,28.895408163265305,0,0,1,0,8580.0,8340.0,8948.0,8615.0,8330.0,9002.57142857143,8997.285714285714,8887.433333333332,1132.4314338541278,1060.4701010235035,3,Thursday,5,2,138,20,2023
2023-05-19,8527,28.685714285714283,0,0,1,0,8460.0,8580.0,7720.0,8485.0,8070.0,8932.857142857143,8986.214285714286,8891.766666666666,1151.216085793819,1065.5650850836919,4,Friday,5,2,139,20,2023
2023-05-20,10526,28.93686868686869,0,1,1,0,8527.0,8460.0,10740.0,10328.0,8006.0,9048.142857142857,8989.214285714286,8907.0,1045.024151008214,1064.103535923455,5,Saturday,5,2,140,20,2023
2023-05-21,10960,28.93131313131313,0,1,1,0,10526.0,8527.0,10388.0,10564.0,8174.0,9017.57142857143,9003.357142857143,8991.0,988.9044202454126,1084.3883499035562,6,Sunday,5,2,141,20,2023
2023-05-22,8072,29.069791666666664,0,0,1,0,10960.0,10526.0,8302.0,8930.0,10466.0,9099.285714285714,9031.642857142857,9083.866666666667,1134.0051020293217,1132.333167004687,0,Monday,5,2,142,21,2023
2023-05-23,8511,28.504591836734694,0,0,1,0,8072.0,10960.0,8340.0,7598.0,10801.0,9066.42857142857,8970.357142857143,9004.066666666668,1163.8943046432155,1161.1108478947503,1,Tuesday,5,2,143,21,2023
2023-05-24,8696,29.08737373737374,0,0,1,0,8511.0,8072.0,8580.0,8424.0,8278.0,9090.857142857143,9035.57142857143,8927.733333333334,1147.7895318932694,1102.2502657525704,2,Wednesday,5,2,144,21,2023
2023-05-25,8339,28.503571428571423,0,0,1,0,8696.0,8511.0,8460.0,8948.0,8588.0,9107.42857142857,9055.0,8941.666666666666,1139.9955931410057,1092.9996832992545,3,Thursday,5,2,145,21,2023
2023-05-26,8638,28.933854166666663,0,0,1,0,8339.0,8696.0,8527.0,7720.0,8432.0,9090.142857142857,9011.5,8933.366666666667,1152.2996468759493,1109.5786969004716,4,Friday,5,2,146,21,2023
2023-05-27,10780,28.752551020408163,0,1,1,0,8638.0,8339.0,10526.0,10740.0,8176.0,9106.0,9077.07142857143,8940.233333333334,1143.9922785287033,1053.071658332129,5,Saturday,5,2,147,21,2023
2023-05-28,10492,29.166494845360827,0,1,1,0,10780.0,8638.0,10960.0,10388.0,8332.0,9142.285714285714,9079.92857142857,9027.033333333333,1199.2337434497626,1057.973350274038,6,Sunday,5,2,148,21,2023
2023-05-29,8412,28.62908163265306,0,0,1,0,10492.0,10780.0,8072.0,8302.0,10770.0,9075.42857142857,9087.357142857143,9099.033333333333,1088.98452041994,1068.1803799807344,0,Monday,5,2,149,22,2023
2023-05-30,8287,28.694845360824743,0,0,1,0,8412.0,10492.0,8511.0,8340.0,10486.0,9124.0,9095.214285714286,9020.433333333332,1043.3981343028302,1062.347848187877,1,Tuesday,5,2,150,22,2023
2023-05-31,8376,28.608854166666664,0,0,1,0,8287.0,8412.0,8696.0,8580.0,7980.0,9092.0,9091.42857142857,8947.133333333333,1068.4654104524368,1065.3363292901713,2,Wednesday,5,2,151,22,2023
2023-06-01,7808,24.51505376344086,0,0,1,0,8376.0,8287.0,8339.0,8460.0,8138.0,9046.285714285714,9076.857142857143,8960.333333333334,1094.7542668388494,1074.2276550829517,3,Thursday,6,2,152,22,2023
2023-06-02,8326,24.987373737373737,0,0,1,0,7808.0,8376.0,8638.0,8527.0,7634.0,8970.42857142857,9030.285714285714,8949.333333333334,1167.885533366855,1116.3355870243975,4,Friday,6,2,153,22,2023
2023-06-03,10468,25.129797979797974,0,1,1,0,8326.0,7808.0,10780.0,10526.0,8615.0,8925.857142857143,9015.92857142857,8972.4,1188.4592867197603,1124.5683933974558,5,Saturday,6,2,154,22,2023
2023-06-04,10914,25.92233009708738,0,1,1,0,10468.0,8326.0,10492.0,10960.0,8485.0,8881.285714285714,9011.785714285714,9034.166666666666,1110.635360846156,1118.6687953216256,6,Sunday,6,2,155,22,2023
2023-06-05,7974,25.617021276595743,0,0,1,0,10914.0,10468.0,8412.0,8072.0,10328.0,8941.57142857143,9008.5,9115.133333333333,1218.8212689784548,1112.5572586820497,0,Monday,6,2,156,23,2023
2023-06-06,8119,24.793229166666663,0,0,1,0,7974.0,10914.0,8287.0,8511.0,10564.0,8879.0,9001.5,9036.666666666666,1261.050752348995,1119.1913117549009,1,Tuesday,6,2,157,23,2023
2023-06-07,8638,24.672549019607843,0,0,1,0,8119.0,7974.0,8376.0,8696.0,8930.0,8855.0,8973.5,8955.166666666666,1275.7088225766752,1137.1658258075554,2,Wednesday,6,2,158,23,2023
2023-06-08,8570,24.659,0,0,1,0,8638.0,8119.0,7808.0,8339.0,7598.0,8892.42857142857,8969.357142857143,8945.433333333332,1263.0940657954122,1138.3595894729483,3,Thursday,6,2,159,23,2023
2023-06-09,7822,25.03010752688172,0,0,1,0,8570.0,8638.0,8326.0,8638.0,8424.0,9001.285714285714,8985.857142857143,8977.833333333334,1184.4453996541451,1130.1646481234918,4,Friday,6,2,160,23,2023
2023-06-10,11000,24.83190476190476,0,1,1,0,7822.0,8570.0,10468.0,10780.0,8948.0,8929.285714285714,8927.57142857143,8957.766666666666,1246.0525288934934,1169.830212156743,5,Saturday,6,2,161,23,2023
2023-06-11,9764,24.453157894736844,0,1,1,0,11000.0,7822.0,10914.0,10492.0,7720.0,9005.285714285714,8943.285714285714,9026.166666666666,1365.9956947571986,1197.7718691593218,6,Sunday,6,2,162,23,2023
2023-06-12,8192,24.45858585858586,0,0,1,0,9764.0,11000.0,7974.0,8412.0,10740.0,8841.0,8891.285714285714,9094.3,1150.3038728961874,1139.762014873902,0,Monday,6,2,163,24,2023
2023-06-13,8250,25.110416666666666,0,0,1,0,8192.0,9764.0,8119.0,8287.0,10388.0,8872.142857142857,8875.57142857143,9009.366666666667,1125.6047898161726,1148.3625609660644,1,Tuesday,6,2,164,24,2023
2023-06-14,8172,25.06868686868687,0,0,1,0,8250.0,8192.0,8638.0,8376.0,8302.0,8890.857142857143,8872.92857142857,8938.1,1112.0029119523215,1149.8628991376117,2,Wednesday,6,2,165,24,2023
2023-06-15,8176,24.691145833333334,0,0,1,0,8172.0,8250.0,8570.0,7808.0,8340.0,8824.285714285714,8858.357142857143,8933.766666666666,1143.1753604595722,1157.908964612347,3,Thursday,6,2,166,24,2023
2023-06-16,8282,24.53298969072165,0,0,1,0,8176.0,8172.0,7822.0,8326.0,8580.0,8768.0,8884.642857142857,8928.3,1167.2286265623527,1136.204180400867,4,Friday,6,2,167,24,2023
2023-06-17,10012,24.94322916666667,0,1,1,0,8282.0,8176.0,11000.0,10468.0,8460.0,8833.714285714286,8881.5,8918.366666666667,1116.9592225152503,1137.927856980518,5,Saturday,6,2,168,24,2023
2023-06-18,10832,24.88144329896907,0,1,1,0,10012.0,8282.0,9764.0,10914.0,8527.0,8692.57142857143,8848.92857142857,8970.1,820.7417086885027,1094.7297850144435,6,Sunday,6,2,169,24,2023
2023-06-19,8434,25.082653061224487,0,0,1,0,10832.0,10012.0,8192.0,7974.0,10526.0,8845.142857142857,8843.07142857143,9046.933333333332,1103.6266622022945,1082.9874965032536,0,Monday,6,2,170,25,2023
2023-06-20,8275,25.15618556701031,0,0,1,0,8434.0,10832.0,8250.0,8119.0,10960.0,8879.714285714286,8875.92857142857,8977.2,1083.361083893641,1061.3541759531329,1,Tuesday,6,2,171,25,2023
2023-06-21,8260,24.70208333333333,0,0,1,0,8275.0,8434.0,8172.0,8638.0,8072.0,8883.285714285714,8887.07142857143,8887.7,1080.977754055037,1053.5865824948387,2,Wednesday,6,2,172,25,2023
2023-06-22,8358,25.164646464646463,0,0,1,0,8260.0,8275.0,8176.0,8570.0,8511.0,8895.857142857143,8860.07142857143,8893.966666666667,1071.799799180694,1065.2394793433143,3,Thursday,6,2,173,25,2023
2023-06-23,8529,24.836082474226803,0,0,1,0,8358.0,8260.0,8282.0,7822.0,8696.0,8921.857142857143,8844.92857142857,8888.866666666667,1053.4778005209423,1071.170493093743,4,Friday,6,2,174,25,2023
2023-06-24,10343,24.9840206185567,0,1,1,0,8529.0,8358.0,10012.0,11000.0,8339.0,8957.142857142857,8895.42857142857,8883.3,1032.3998625486356,1035.3002325067534,5,Saturday,6,2,175,25,2023
2023-06-25,10290,25.151041666666668,0,1,1,0,10343.0,8529.0,10832.0,9764.0,8638.0,9004.42857142857,8848.5,8950.1,1094.480220187152,943.374283336951,6,Sunday,6,2,176,25,2023
2023-06-26,8205,24.81443298969072,0,0,1,0,10290.0,10343.0,8434.0,8192.0,10780.0,8927.0,8886.07142857143,9005.166666666666,953.7672672093363,991.8682809794622,0,Monday,6,2,177,26,2023
2023-06-27,8326,24.98247422680413,0,0,1,0,8205.0,10290.0,8275.0,8250.0,10492.0,8894.285714285714,8887.0,8919.333333333334,977.1365844966971,991.1743617470046,1,Tuesday,6,2,178,26,2023
2023-06-28,8256,24.86855670103093,0,0,1,0,8326.0,8205.0,8260.0,8172.0,8412.0,8901.57142857143,8892.42857142857,8847.133333333333,971.9257271250644,987.6189481845481,2,Wednesday,6,2,179,26,2023
2023-06-29,8263,25.04072164948453,0,0,1,0,8256.0,8326.0,8358.0,8176.0,8287.0,8901.0,8898.42857142857,8841.933333333332,972.3668717790109,983.1505647493669,3,Thursday,6,2,180,26,2023
2023-06-30,8155,24.824747474747475,0,0,1,0,8263.0,8256.0,8529.0,8282.0,8376.0,8887.42857142857,8904.642857142857,8841.133333333333,981.8256561363557,978.4969326741466,4,Friday,6,2,181,26,2023
2023-07-01,8628,23.25879120879121,0,1,0,1,8155.0,8263.0,10343.0,10012.0,7808.0,8834.0,8895.57142857143,8833.766666666666,1014.2228551950345,985.2785404126939,5,Saturday,7,3,182,26,2023
2023-07-02,9139,23.10792079207921,0,1,0,1,8628.0,8155.0,10290.0,10832.0,8326.0,8589.0,8796.714285714286,8861.1,765.6226224452711,932.6728694020481,6,Sunday,7,3,183,26,2023
2023-07-03,6881,23.415104166666666,0,0,0,1,9139.0,8628.0,8205.0,8434.0,10468.0,8424.57142857143,8675.785714285714,8888.2,350.45439890842283,737.9004705213137,0,Monday,7,3,184,27,2023
2023-07-04,7662,23.42864077669903,0,0,0,1,6881.0,9139.0,8326.0,8275.0,10914.0,8235.42857142857,8564.857142857143,8768.633333333333,685.673113843326,880.0780434923581,1,Tuesday,7,3,185,27,2023
2023-07-05,7276,23.66927083333333,0,0,0,1,7662.0,6881.0,8256.0,8260.0,7974.0,8140.571428571428,8521.07142857143,8660.233333333334,716.3004158272364,910.3371703584553,2,Wednesday,7,3,186,27,2023
2023-07-06,6819,22.93297872340425,0,0,0,1,7276.0,7662.0,8263.0,8358.0,8119.0,8000.571428571428,8450.785714285714,8636.966666666667,782.6746572156331,968.192700032169,3,Thursday,7,3,187,27,2023
2023-07-07,7061,23.113265306122447,0,0,0,1,6819.0,7276.0,8155.0,8529.0,8638.0,7794.285714285715,8340.857142857143,8593.633333333333,885.5171209121633,1062.3304467170083,4,Friday,7,3,188,27,2023
2023-07-08,8810,22.825531914893617,0,1,0,1,7061.0,6819.0,8628.0,10343.0,8570.0,7638.0,8236.0,8541.066666666668,907.5112487824413,1113.5461028071115,5,Saturday,7,3,189,27,2023
2023-07-09,9610,23.210500000000003,0,1,0,1,8810.0,7061.0,9139.0,10290.0,7822.0,7664.0,8126.5,8549.066666666668,942.5331117083715,954.4215928629566,6,Sunday,7,3,190,27,2023
2023-07-10,7362,23.28181818181818,0,0,0,1,9610.0,8810.0,6881.0,8205.0,11000.0,7731.285714285715,8077.928571428572,8608.666666666666,1073.1426923271829,847.1208672534583,0,Monday,7,3,191,28,2023
2023-07-11,7876,22.81467889908257,0,0,0,1,7362.0,9610.0,7662.0,8326.0,9764.0,7800.0,8017.714285714285,8487.4,1023.8933863770494,867.1183424309562,1,Tuesday,7,3,192,28,2023
2023-07-12,7615,22.77268041237113,0,0,0,1,7876.0,7362.0,7276.0,8256.0,8192.0,7830.571428571428,7985.571428571428,8424.466666666667,1022.2797818508134,863.1428898807186,2,Wednesday,7,3,193,28,2023
2023-07-13,7228,22.977272727272727,0,0,0,1,7615.0,7876.0,6819.0,8263.0,8250.0,7879.0,7939.785714285715,8405.233333333334,999.4031552214849,864.6940925127019,3,Thursday,7,3,194,28,2023
2023-07-14,6875,23.0046875,0,0,0,1,7228.0,7615.0,7061.0,8155.0,8172.0,7937.428571428572,7865.857142857143,8371.166666666666,937.1182524354173,879.0598874446946,4,Friday,7,3,195,28,2023
2023-07-15,9314,23.2,0,1,0,1,6875.0,7228.0,8810.0,8628.0,8176.0,7910.857142857143,7774.428571428572,8327.933333333332,968.2311068079089,912.5984637527898,5,Saturday,7,3,196,28,2023
2023-07-16,9218,22.95520833333333,0,1,0,1,9314.0,6875.0,9610.0,9139.0,8282.0,7982.857142857143,7823.428571428572,8365.866666666667,1060.5731828546611,978.0258541718445,6,Sunday,7,3,197,28,2023
2023-07-17,7150,22.863541666666663,0,0,0,1,9218.0,9314.0,7362.0,6881.0,10012.0,7926.857142857143,7829.071428571428,8397.066666666668,966.5164990092692,986.3922190944656,0,Monday,7,3,198,29,2023
2023-07-18,7126,23.0,0,0,0,1,7150.0,9218.0,7876.0,7662.0,10832.0,7896.571428571428,7848.285714285715,8301.666666666666,990.1975993276687,968.9699073339043,1,Tuesday,7,3,199,29,2023
2023-07-19,7400,23.20154639175258,0,0,0,1,7126.0,7150.0,7615.0,7276.0,8434.0,7789.428571428572,7810.0,8178.133333333333,1032.4685398181782,987.3121242895913,2,Wednesday,7,3,200,29,2023
2023-07-20,7155,23.158762886597938,0,0,0,1,7400.0,7126.0,7228.0,6819.0,8275.0,7758.714285714285,7818.857142857143,8143.666666666667,1041.6792075435544,982.6985496887812,3,Thursday,7,3,201,29,2023
2023-07-21,6604,22.932291666666668,0,0,0,1,7155.0,7400.0,6875.0,7061.0,8260.0,7748.285714285715,7842.857142857143,8106.333333333333,1048.2227362359115,960.2476328965931,4,Friday,7,3,202,29,2023
2023-07-22,9217,23.308333333333334,0,1,0,1,6604.0,7155.0,9314.0,8810.0,8358.0,7709.571428571428,7810.214285714285,8051.133333333333,1090.0226078913606,995.9738317979886,5,Saturday,7,3,203,29,2023
2023-07-23,9450,22.99191919191919,0,1,0,1,9217.0,6604.0,9218.0,9610.0,8529.0,7695.714285714285,7839.285714285715,8079.766666666666,1066.5912547747157,1032.6654405410816,6,Sunday,7,3,204,29,2023
2023-07-24,7113,23.080102040816325,0,0,0,1,9450.0,9217.0,7150.0,7362.0,10343.0,7728.857142857143,7827.857142857143,8110.466666666666,1123.8458418263926,1012.2448667835587,0,Monday,7,3,205,30,2023
2023-07-25,7381,23.077319587628867,0,0,0,1,7113.0,9450.0,7126.0,7876.0,10290.0,7723.571428571428,7810.071428571428,8002.8,1127.1043810199137,1023.1882648245727,1,Tuesday,7,3,206,30,2023
2023-07-26,7219,23.32755102040816,0,0,0,1,7381.0,7113.0,7400.0,7615.0,8205.0,7760.0,7774.714285714285,7905.833333333333,1108.5395798075936,1029.2693023224253,2,Wednesday,7,3,207,30,2023
2023-07-27,7231,23.15707070707071,0,0,0,1,7219.0,7381.0,7155.0,7228.0,8326.0,7734.142857142857,7746.428571428572,7872.966666666666,1120.3839265435486,1039.3876684253673,3,Thursday,7,3,208,30,2023
2023-07-28,6940,23.23229166666667,0,0,0,1,7231.0,7219.0,6604.0,6875.0,8256.0,7745.0,7746.642857142857,7836.466666666666,1114.1874468269075,1039.272867637075,4,Friday,7,3,209,30,2023
2023-07-29,9133,23.105208333333334,0,1,0,1,6940.0,7231.0,9217.0,9314.0,8263.0,7793.0,7751.285714285715,7792.6,1062.8968278561479,1035.2166201087803,5,Saturday,7,3,210,30,2023
2023-07-30,9359,22.961734693877556,0,1,0,1,9133.0,6940.0,9450.0,9218.0,8155.0,7781.0,7738.357142857143,7821.6,1044.4547221716514,1015.1344440813916,6,Sunday,7,3,211,30,2023
2023-07-31,7182,23.1535,0,0,0,1,9359.0,9133.0,7113.0,7150.0,8628.0,7768.0,7748.428571428572,7861.733333333334,1020.5108198021856,1031.5109689774877,0,Monday,7,3,212,31,2023
2023-08-01,7573,22.23,0,0,0,1,7182.0,9359.0,7381.0,7126.0,9139.0,7777.857142857143,7750.714285714285,7813.533333333334,1013.438442230445,1030.1174263587177,1,Tuesday,8,3,213,31,2023
2023-08-02,7331,23.053030303030305,0,0,0,1,7573.0,7182.0,7219.0,7400.0,6881.0,7805.285714285715,7782.642857142857,7761.333333333333,1003.4564787582465,1016.0968766005325,2,Wednesday,8,3,214,31,2023
2023-08-03,8533,23.48333333333333,1,0,0,1,7331.0,7573.0,7231.0,7155.0,7662.0,7821.285714285715,7777.714285714285,7776.333333333333,993.392623669966,1018.2606911615661,3,Thursday,8,3,215,31,2023
2023-08-04,7556,24.189361702127663,0,0,0,1,8533.0,7331.0,6940.0,6604.0,7276.0,8007.285714285715,7876.142857142857,7805.366666666667,986.3148101706134,1020.0362630916464,4,Friday,8,3,216,31,2023
2023-08-05,8918,23.804166666666664,0,1,0,1,7556.0,8533.0,9133.0,9217.0,6819.0,8095.285714285715,7944.142857142857,7814.7,898.8189870204999,958.5874910627454,5,Saturday,8,3,217,31,2023
2023-08-06,8895,23.52422680412371,0,1,0,1,8918.0,7556.0,9359.0,9450.0,7061.0,8064.571428571428,7922.785714285715,7884.666666666667,860.2962391220864,930.9803086880123,6,Sunday,8,3,218,31,2023
2023-08-07,7678,23.252475247524757,0,0,0,1,8895.0,8918.0,7182.0,7113.0,8810.0,7998.285714285715,7883.142857142857,7945.8,755.421232224265,870.8188769678278,0,Monday,8,3,219,32,2023
2023-08-08,7084,23.063541666666666,0,0,0,1,7678.0,8895.0,7573.0,7381.0,9610.0,8069.142857142857,7923.5,7908.066666666667,686.1830243143075,845.09414587051,1,Tuesday,8,3,220,32,2023
2023-08-09,7250,22.937254901960785,0,0,0,1,7084.0,7678.0,7331.0,7219.0,7362.0,7999.285714285715,7902.285714285715,7823.866666666667,765.4270516702165,863.2918597813992,2,Wednesday,8,3,221,32,2023
2023-08-10,7498,23.11530612244898,0,0,0,1,7250.0,7084.0,8533.0,7231.0,7876.0,7987.714285714285,7904.5,7820.133333333333,777.7271831616538,861.4422387886623,3,Thursday,8,3,222,32,2023
2023-08-11,7542,22.84040404040404,0,0,0,1,7498.0,7250.0,7556.0,6940.0,7615.0,7839.857142857143,7923.571428571428,7807.533333333334,754.8298767650473,848.2390550460914,4,Friday,8,3,223,32,2023
2023-08-12,9308,22.90463917525773,0,1,0,1,7542.0,7498.0,8918.0,9133.0,7228.0,7837.857142857143,7966.571428571428,7805.1,755.7253532360836,808.8891446617631,5,Saturday,8,3,224,32,2023
2023-08-13,9235,23.22783505154639,0,1,0,1,9308.0,7542.0,8895.0,9359.0,6875.0,7893.571428571428,7979.071428571428,7874.433333333333,856.3106634749707,829.3931483352661,6,Sunday,8,3,225,32,2023
2023-08-14,7126,22.82552083333333,0,0,0,1,9235.0,9308.0,7678.0,7182.0,9314.0,7942.142857142857,7970.214285714285,7953.1,929.1272658739852,814.0432967668116,0,Monday,8,3,226,33,2023
2023-08-15,11180,23.03673469387755,1,0,0,1,7126.0,9235.0,7084.0,7573.0,9218.0,7863.285714285715,7966.214285714285,7880.166666666667,977.4502057710654,818.3405515075913,1,Tuesday,8,3,227,33,2023
2023-08-16,7077,22.84329896907217,0,0,0,1,11180.0,7126.0,7250.0,7331.0,7150.0,8448.42857142857,8223.857142857143,7945.566666666667,1512.6695890756384,1175.072492503057,2,Wednesday,8,3,228,33,2023
2023-08-17,7157,23.108080808080807,0,0,0,1,7077.0,11180.0,7498.0,8533.0,7126.0,8423.714285714286,8205.714285714286,7943.133333333333,1536.734927726709,1191.7607806274473,3,Thursday,8,3,229,33,2023
2023-08-18,7093,23.28622448979592,0,0,0,1,7157.0,7077.0,7542.0,7556.0,7400.0,8375.0,8107.428571428572,7944.166666666667,1575.8771102680066,1219.1189576768215,4,Friday,8,3,230,33,2023
2023-08-19,9342,22.711340206185568,0,1,0,1,7093.0,7157.0,9308.0,8918.0,7155.0,8310.857142857143,8074.357142857143,7933.933333333333,1623.8414771328885,1241.306483393313,5,Saturday,8,3,231,33,2023
2023-08-20,9198,22.75257731958763,0,1,0,1,9342.0,7093.0,9235.0,8895.0,6604.0,8315.714285714286,8104.642857142857,8006.833333333333,1627.3681937703022,1268.3510559379404,6,Sunday,8,3,232,33,2023
2023-08-21,7060,23.08469387755102,0,0,0,1,9198.0,9342.0,7126.0,7678.0,9217.0,8310.42857142857,8126.285714285715,8093.3,1623.9411788549887,1285.3462525759257,0,Monday,8,3,233,34,2023
