,is_weekend,is_holiday,is_summer,is_monsoon,lag_1,lag_2,lag_7,rolling_mean_3,rolling_mean_7,rolling_std_7,roll_mean_7,roll_mean_14,day_of_week,month,day
621,0,0,0,1,6645.0,6773.5,6645.0,6722.5,7334.214285714285,1103.8878587800027,7334.214285714285,7876.464285714285,3,8,25
622,0,0,0,1,6814.0,6645.0,6653.0,6744.166666666667,7358.357142857143,1088.0362170092524,7358.357142857143,7875.964285714285,4,8,26
623,1,0,0,1,6659.0,6814.0,9163.5,6706.0,7359.214285714285,1087.3901039163607,7359.214285714285,7730.785714285715,5,8,27
624,1,0,0,1,8727.5,6659.0,8710.5,7400.166666666667,7296.928571428572,973.3195530661785,7296.928571428572,7707.607142857143,6,8,28
625,0,0,0,1,9163.0,8727.5,6749.0,8183.166666666667,7361.571428571428,1090.7866591200507,7361.571428571428,7623.75,0,8,29
626,0,0,0,1,6768.0,9163.0,6773.5,8219.5,7364.285714285715,1089.0305267049378,7364.285714285715,7368.821428571428,1,8,30
627,0,0,0,1,6501.5,6768.0,6645.0,7477.5,7325.428571428572,1118.0881907886098,7325.428571428572,7333.5,2,8,31
628,0,0,0,1,6531.0,6501.5,6814.0,6600.166666666667,7309.142857142857,1130.4132251189399,7309.142857142857,7321.678571428572,3,9,1
629,0,0,0,1,6910.0,6531.0,6659.0,6647.5,7322.857142857143,1123.9688872579186,7322.857142857143,7340.607142857143,4,9,2
630,1,0,0,1,6101.0,6910.0,8727.5,6514.0,7243.142857142857,1196.3544874007036,7243.142857142857,7301.178571428572,5,9,3
631,1,0,0,1,7740.5,6101.0,9163.0,6917.166666666667,7102.142857142857,1040.2295705870863,7102.142857142857,7199.535714285715,6,9,4
632,0,0,0,1,9147.5,7740.5,6768.0,7663.0,7099.928571428572,1035.1155100024362,7099.928571428572,7230.75,0,9,5
633,0,0,0,1,6639.0,9147.5,6501.5,7842.333333333333,7081.5,1043.1271894324857,7081.5,7222.892857142857,1,9,6
634,0,0,0,1,6740.0,6639.0,6531.0,7508.833333333333,7115.571428571428,1024.7586882030344,7115.571428571428,7220.5,2,9,7
635,0,0,0,1,6783.0,6740.0,6910.0,6720.666666666667,7151.571428571428,1005.036501350874,7151.571428571428,7230.357142857143,3,9,8
636,0,0,0,1,7203.0,6783.0,6101.0,6908.666666666667,7193.428571428572,999.3843283313352,7193.428571428572,7258.142857142857,4,9,9
637,1,0,0,1,6866.5,7203.0,7740.5,6950.833333333333,7302.785714285715,896.5102182510607,7302.785714285715,7272.964285714285,5,9,10
638,1,0,0,1,9206.0,6866.5,9147.5,7758.5,7512.142857142857,1150.811406294335,7512.142857142857,7307.142857142857,6,9,11
639,0,0,0,1,8628.0,9206.0,6639.0,8233.5,7437.928571428572,1039.1014719687475,7437.928571428572,7268.928571428572,0,9,12
640,0,0,0,1,7301.0,8628.0,6740.0,8378.333333333334,7532.5,982.8739746274712,7532.5,7307.0,1,9,13
641,0,0,0,1,6649.0,7301.0,6783.0,7526.0,7519.5,995.6221254405051,7519.5,7317.535714285715,2,9,14
642,0,0,0,1,6800.5,6649.0,7203.0,6916.833333333333,7522.0,993.4842307086051,7522.0,7336.785714285715,3,9,15
643,0,0,0,1,6869.0,6800.5,6866.5,6772.833333333333,7474.285714285715,1019.0499602220549,7474.285714285715,7333.857142857143,4,9,16
644,1,0,0,1,7231.5,6869.0,9206.0,6967.0,7526.428571428572,991.739735203221,7526.428571428572,7414.607142857143,5,9,17
645,1,0,0,1,8665.0,7231.5,8628.0,7588.5,7449.142857142857,849.9862113727543,7449.142857142857,7480.642857142857,6,9,18
646,0,0,0,1,8831.5,8665.0,7301.0,8242.666666666666,7478.214285714285,899.0875400993526,7478.214285714285,7458.071428571428,0,9,19
647,0,0,0,1,6878.0,8831.5,6649.0,8124.833333333333,7417.785714285715,926.772304701593,7417.785714285715,7475.142857142857,1,9,20
648,0,0,0,1,6875.5,6878.0,6800.5,7528.333333333333,7450.142857142857,898.9952592703007,7450.142857142857,7484.821428571428,2,9,21
649,0,0,0,1,6778.5,6875.5,6869.0,6844.0,7447.0,901.6793591220028,7447.0,7484.5,3,9,22
650,0,0,0,1,6719.0,6778.5,7231.5,6791.0,7425.571428571428,919.3149364504802,7425.571428571428,7449.928571428572,4,9,23
651,1,0,0,1,6906.0,6719.0,8665.0,6801.166666666667,7379.071428571428,938.7930828361214,7379.071428571428,7452.75,5,9,24
652,1,0,0,1,8830.5,6906.0,8831.5,7485.166666666667,7402.714285714285,977.8475024743049,7402.714285714285,7425.928571428572,6,9,25
653,0,0,0,1,8914.0,8830.5,6878.0,8216.833333333334,7414.5,998.2232549217958,7414.5,7446.357142857143,0,9,26
654,0,0,0,1,6501.0,8914.0,6875.5,8081.833333333333,7360.642857142857,1041.2367531884724,7360.642857142857,7389.214285714285,1,9,27
655,0,0,0,1,6712.5,6501.0,6778.5,7375.833333333333,7337.357142857143,1055.6178172949103,7337.357142857143,7393.75,2,9,28
656,0,0,0,1,6528.0,6712.5,6719.0,6580.5,7301.571428571428,1081.645907424242,7301.571428571428,7374.285714285715,3,9,29
657,0,0,0,1,6672.5,6528.0,6906.0,6637.666666666667,7294.928571428572,1085.9542435331296,7294.928571428572,7360.25,4,9,30
658,1,0,0,0,6863.5,6672.5,8830.5,6688.0,7288.857142857143,1088.6066673461396,7288.857142857143,7333.964285714285,5,10,1
659,1,1,0,0,8743.5,6863.5,8914.0,7426.5,7276.428571428572,1068.3810738905904,7276.428571428572,7339.571428571428,6,10,2
660,1,0,0,0,12199.5,8743.5,6501.0,9268.833333333334,7745.785714285715,2115.874442107073,7745.785714285715,7580.142857142857,6,10,2
661,0,0,0,0,12199.5,12199.5,6712.5,11047.5,8559.857142857143,2598.3533682296797,8559.857142857143,7960.25,0,10,3
662,0,0,0,0,7132.0,12199.5,6528.0,10510.333333333334,8619.785714285714,2553.087964556246,8619.785714285714,7978.571428571428,1,10,4
664,0,0,0,0,7589.5,7132.0,6672.5,8273.333333333334,9260.857142857143,2284.488869059602,8771.42857142857,8036.5,2,10,5
663,0,1,0,0,10098.5,7589.5,6863.5,8973.666666666666,8771.42857142857,2437.023499212583,9260.857142857143,8277.892857142857,2,10,5
665,0,0,0,0,10098.5,10098.5,8743.5,9262.166666666666,9723.0,2031.937847638742,9723.0,8505.92857142857,3,10,6
666,0,0,0,0,7225.5,10098.5,12199.5,9140.833333333334,9506.142857142857,2225.665644144218,9506.142857142857,8391.285714285714,4,10,7
667,1,0,0,0,7806.5,7225.5,12199.5,8376.833333333334,8878.57142857143,1940.7566056517783,8878.57142857143,8312.17857142857,5,10,8
668,1,0,0,0,9544.0,7806.5,7132.0,8192.0,8499.214285714286,1354.379496828202,8499.214285714286,8529.535714285714,6,10,9
669,0,0,0,0,9503.0,9544.0,7589.5,8951.166666666666,8837.92857142857,1247.7501228401768,8837.92857142857,8728.857142857143,0,10,10
670,0,0,0,0,7367.0,9503.0,10098.5,8804.666666666666,8806.142857142857,1287.0681707627348,8806.142857142857,8788.785714285714,1,10,11
671,0,0,0,0,7150.0,7367.0,10098.5,8006.666666666667,8384.92857142857,1276.0576472274506,8384.92857142857,8822.892857142857,2,10,12
672,0,0,0,0,8217.5,7150.0,7225.5,7578.166666666667,8116.214285714285,1029.2547812674618,8116.214285714285,8919.607142857143,3,10,13
673,0,0,0,0,7309.5,8217.5,7806.5,7559.0,8128.214285714285,1017.5624819940693,8128.214285714285,8817.17857142857,4,10,14
674,1,0,0,0,7571.5,7309.5,9544.0,7699.5,8094.642857142857,1033.6941727886287,8094.642857142857,8486.607142857143,5,10,15
675,1,0,0,0,9600.0,7571.5,9503.0,8160.333333333333,8102.642857142857,1046.9127516292056,8102.642857142857,8300.92857142857,6,10,16
676,0,0,0,0,9578.0,9600.0,7367.0,8916.5,8113.357142857143,1063.879132948774,8113.357142857143,8475.642857142857,0,10,17
677,0,0,0,0,7239.0,9578.0,7150.0,8805.666666666666,8095.071428571428,1079.8258898456625,8095.071428571428,8450.607142857143,1,10,18
678,0,0,0,0,7246.0,7239.0,8217.5,8021.0,8108.785714285715,1066.3480848650047,8108.785714285715,8246.857142857143,2,10,19
679,0,0,0,0,7181.0,7246.0,7309.5,7222.0,7960.714285714285,1119.3808503343519,7960.714285714285,8038.464285714285,3,10,20
680,0,0,0,0,7100.5,7181.0,7571.5,7175.833333333333,7930.857142857143,1142.2003149727402,7930.857142857143,8029.535714285715,4,10,21
681,1,0,0,0,7288.0,7100.5,9600.0,7189.833333333333,7890.357142857143,1161.9219248830038,7890.357142857143,7992.5,5,10,22
682,1,0,0,0,9550.0,7288.0,9578.0,7979.5,7883.214285714285,1149.7502575611452,7883.214285714285,7992.928571428572,6,10,23
683,0,1,0,0,9368.0,9550.0,7239.0,8735.333333333334,7853.214285714285,1099.8139182434081,7853.214285714285,7983.285714285715,0,10,24
684,0,0,0,0,11170.0,9368.0,7246.0,10029.333333333334,8414.785714285714,1616.2618872247401,8414.785714285714,8254.92857142857,0,10,24
685,0,0,0,0,11170.0,11170.0,7181.0,10569.333333333334,8975.357142857143,1811.9638681618007,8975.357142857143,8542.07142857143,1,10,25
686,0,0,0,0,7166.0,11170.0,7100.5,9835.333333333334,8973.214285714286,1814.4467443535796,8973.214285714286,8466.964285714286,2,10,26
687,0,0,0,0,7633.0,7166.0,7288.0,8656.333333333334,9049.285714285714,1732.142672557693,9049.285714285714,8490.07142857143,3,10,27
688,0,0,0,0,7836.0,7633.0,9550.0,7545.0,9127.57142857143,1649.694098627892,9127.57142857143,8508.964285714286,4,10,28
689,1,0,0,0,7255.5,7836.0,9368.0,7574.833333333333,8799.785714285714,1774.9668977463486,8799.785714285714,8341.5,5,10,29
690,1,0,0,0,9620.0,7255.5,11170.0,8237.166666666666,8835.785714285714,1790.8962806637628,8835.785714285714,8344.5,6,10,30
691,0,0,0,0,9506.0,9620.0,11170.0,8793.833333333334,8598.07142857143,1519.2614002800844,8598.07142857143,8506.42857142857,0,10,31
692,0,0,0,0,7437.0,9506.0,7166.0,8854.333333333334,8064.785714285715,1048.128962212474,8064.785714285715,8520.07142857143,1,11,1
693,0,0,0,0,7128.0,7437.0,7633.0,8023.666666666667,8059.357142857143,1053.643785247416,8059.357142857143,8516.285714285714,2,11,2
694,0,0,0,0,8084.5,7128.0,7836.0,7549.833333333333,8123.857142857143,1036.8800442628385,8123.857142857143,8586.57142857143,3,11,3
695,0,0,0,0,7668.0,8084.5,7255.5,7626.833333333333,8099.857142857143,1046.5525434446686,8099.857142857143,8613.714285714286,4,11,4
696,1,0,0,0,7336.0,7668.0,9620.0,7696.166666666667,8111.357142857143,1036.1182652206448,8111.357142857143,8455.57142857143,5,11,5
697,1,0,0,0,10500.0,7336.0,9506.0,8501.333333333334,8237.07142857143,1275.4234077543244,8237.07142857143,8536.42857142857,6,11,6
698,0,0,0,0,9349.0,10500.0,7437.0,9061.666666666666,8214.642857142857,1250.5274458632152,8214.642857142857,8406.357142857143,0,11,7
700,0,1,0,0,7264.5,9349.0,7128.0,9153.833333333334,8721.42857142857,1507.5869910934964,8190.0,8127.392857142857,1,11,8
699,0,0,0,0,10848.0,7264.5,8084.5,9037.833333333334,8190.0,1269.9544283162418,8721.42857142857,8390.392857142857,1,11,8
701,0,0,0,0,10848.0,10848.0,7668.0,9653.5,9116.214285714286,1666.4607670435305,9116.214285714286,8620.035714285714,2,11,9
702,0,0,0,0,7755.0,10848.0,7336.0,9817.0,9128.642857142857,1654.1386155712235,9128.642857142857,8614.25,3,11,10
703,0,0,0,0,7647.5,7755.0,10500.0,8750.166666666666,9173.142857142857,1601.218356811635,9173.142857142857,8642.25,4,11,11
704,1,0,0,0,7481.5,7647.5,9349.0,7628.0,8741.92857142857,1590.7486033461337,8741.92857142857,8489.5,5,11,12
705,1,0,0,0,9249.0,7481.5,7264.5,8126.0,8727.642857142857,1584.8261659218438,8727.642857142857,8471.142857142857,6,11,13
706,0,0,0,0,9615.0,9249.0,10848.0,8781.833333333334,9063.42857142857,1467.8439525534347,9063.42857142857,8626.714285714286,0,11,14
707,0,0,0,0,7425.5,9615.0,10848.0,8763.166666666666,8574.5,1338.665504647588,8574.5,8647.964285714286,1,11,15
708,0,0,0,0,7271.5,7425.5,7755.0,8104.0,8063.571428571428,953.3994191213757,8063.571428571428,8589.892857142857,2,11,16
709,0,0,0,0,7550.0,7271.5,7647.5,7415.666666666667,8034.285714285715,967.5018026315304,8034.285714285715,8581.464285714286,3,11,17
710,0,0,0,0,7659.0,7550.0,7481.5,7493.5,8035.928571428572,966.7450296644795,8035.928571428572,8604.535714285714,4,11,18
711,1,0,0,0,7249.5,7659.0,9249.0,7486.166666666667,8002.785714285715,992.5527214017028,8002.785714285715,8372.357142857143,5,11,19
712,1,0,0,0,9640.0,7249.5,9615.0,8182.833333333333,8058.642857142857,1081.3992368796241,8058.642857142857,8393.142857142857,6,11,20
713,0,0,0,0,9978.5,9640.0,7425.5,8956.0,8110.571428571428,1173.4048544219418,8110.571428571428,8587.0,0,11,21
714,0,0,0,0,7386.0,9978.5,7271.5,9001.5,8104.928571428572,1177.3368049886906,8104.928571428572,8339.714285714286,1,11,22
715,0,0,0,0,7519.0,7386.0,7550.0,8294.5,8140.285714285715,1151.5706613557265,8140.285714285715,8101.928571428572,2,11,23
716,0,0,0,0,7388.0,7519.0,7659.0,7431.0,8117.142857142857,1166.9359706187122,8117.142857142857,8075.714285714285,3,11,24
717,0,0,0,0,7539.5,7388.0,7249.5,7482.166666666667,8100.071428571428,1175.5972747420683,8100.071428571428,8068.0,4,11,25
718,1,0,0,0,7517.5,7539.5,9640.0,7481.666666666667,8138.357142857143,1147.3034223156358,8138.357142857143,8070.571428571428,5,11,26
719,1,0,0,0,9563.5,7517.5,9978.5,8206.833333333334,8127.428571428572,1130.862186879689,8127.428571428572,8093.035714285715,6,11,27
720,0,0,0,0,9755.0,9563.5,7386.0,8945.333333333334,8095.5,1071.4851842186272,8095.5,8103.035714285715,0,11,28
721,0,0,0,0,7715.0,9755.0,7519.0,9011.166666666666,8142.5,1041.9860843600684,8142.5,8123.714285714285,1,11,29
722,0,0,0,0,7425.0,7715.0,7388.0,8298.333333333334,8129.071428571428,1051.9190173428972,8129.071428571428,8134.678571428572,2,11,30
723,0,0,0,0,7565.0,7425.0,7539.5,7568.333333333333,8154.357142857143,1033.0953374159155,8154.357142857143,8135.75,3,12,1
724,0,0,0,0,7427.0,7565.0,7517.5,7472.333333333333,8138.285714285715,1045.0603593869266,8138.285714285715,8119.178571428572,4,12,2
725,1,0,0,0,7151.5,7427.0,9563.5,7381.166666666667,8086.0,1089.506118997667,8086.0,8112.178571428572,5,12,3
726,1,0,0,0,9115.5,7151.5,9755.0,7898.0,8022.0,997.5247281813901,8022.0,8074.714285714285,6,12,4
727,0,0,0,0,9361.0,9115.5,7715.0,8542.666666666666,7965.714285714285,888.6121134079024,7965.714285714285,8030.607142857143,0,12,5
728,0,0,0,0,7853.5,9361.0,7425.0,8776.666666666666,7985.5,883.627278136369,7985.5,8064.0,1,12,6
729,0,0,0,0,8492.5,7853.5,7565.0,8569.0,8138.0,862.6391675163848,8138.0,8133.535714285715,2,12,7
730,0,0,0,0,7529.0,8492.5,7427.0,7958.333333333333,8132.857142857143,866.7222601217208,8132.857142857143,8143.607142857143,3,12,8
731,0,0,0,0,7015.0,7529.0,7151.5,7678.833333333333,8074.0,934.020520830971,8074.0,8106.142857142857,4,12,9
732,1,0,0,0,6936.5,7015.0,9115.5,7160.166666666667,8043.285714285715,972.167889184748,8043.285714285715,8064.642857142857,5,12,10
733,1,0,0,0,9215.0,6936.5,9361.0,7722.166666666667,8057.5,991.0027749709001,8057.5,8039.75,6,12,11
734,0,0,0,0,9881.5,9215.0,7853.5,8677.666666666666,8131.857142857143,1116.66765103014,8131.857142857143,8048.785714285715,0,12,12
735,0,0,0,0,7492.0,9881.5,8492.5,8862.833333333334,8080.214285714285,1139.8059358630296,8080.214285714285,8032.857142857143,1,12,13
736,0,0,0,0,7665.5,7492.0,7529.0,8346.333333333334,7962.071428571428,1132.7878379088936,7962.071428571428,8050.035714285715,2,12,14
737,0,0,0,0,7614.5,7665.5,7015.0,7590.666666666667,7974.285714285715,1127.7899057132015,7974.285714285715,8053.571428571428,3,12,15
738,0,0,0,0,7343.0,7614.5,6936.5,7541.0,8021.142857142857,1087.3809403901798,8021.142857142857,8047.571428571428,4,12,16
739,1,0,0,0,7240.0,7343.0,9215.0,7399.166666666667,8064.5,1042.0299899715098,8064.5,8053.892857142857,5,12,17
740,1,0,0,0,9404.0,7240.0,9881.5,7995.666666666667,8091.5,1078.6153160418341,8091.5,8074.5,6,12,18
741,0,0,0,0,9937.0,9404.0,7492.0,8860.333333333334,8099.428571428572,1094.059429699462,8099.428571428572,8115.642857142857,0,12,19
742,0,0,0,0,7401.5,9937.0,7665.5,8914.166666666666,8086.5,1102.9325304236397,8086.5,8083.357142857143,1,12,20
743,0,0,0,0,7476.0,7401.5,7614.5,8271.5,8059.428571428572,1117.221271301099,8059.428571428572,8010.75,2,12,21
744,0,0,0,0,7238.0,7476.0,7343.0,7371.833333333333,8005.642857142857,1150.770275159425,8005.642857142857,7989.964285714285,3,12,22
745,0,0,0,0,7481.5,7238.0,7240.0,7398.5,8025.428571428572,1138.6046441650892,8025.428571428572,8023.285714285715,4,12,23
746,1,0,0,0,7583.0,7481.5,9404.0,7434.166666666667,8074.428571428572,1106.0862846304733,8074.428571428572,8069.464285714285,5,12,24
747,1,1,0,0,9563.5,7583.0,9937.0,8209.333333333334,8097.214285714285,1139.1883388749193,8097.214285714285,8094.357142857143,6,12,25
748,1,0,0,0,13161.0,9563.5,7401.5,10102.5,8557.785714285714,2181.6940065222907,8557.785714285714,8328.607142857143,6,12,25
749,0,0,0,0,13161.0,13161.0,7476.0,11961.833333333334,9380.57142857143,2697.9153438128924,9380.57142857143,8733.535714285714,0,12,26
750,0,0,0,0,7123.5,13161.0,7238.0,11148.5,9330.214285714286,2742.313847482691,9330.214285714286,8694.82142857143,1,12,27
751,0,0,0,0,7655.0,7123.5,7481.5,9313.166666666666,9389.785714285714,2693.3823973018243,9389.785714285714,8697.714285714286,2,12,28
752,0,0,0,0,7483.5,7655.0,7583.0,7420.666666666667,9390.07142857143,2693.1463233637533,9390.07142857143,8707.75,3,12,29
753,0,0,0,0,7588.5,7483.5,9563.5,7575.666666666667,9390.857142857143,2692.5319823895425,9390.857142857143,8732.642857142857,4,12,30
754,1,0,0,0,7270.5,7588.5,13161.0,7447.5,9063.285714285714,2805.1547321722987,9063.285714285714,8580.25,5,12,31
755,1,0,0,0,9624.5,7270.5,13161.0,8161.166666666667,8558.07142857143,2196.6021948411594,8558.07142857143,8557.92857142857,6,1,1
756,0,0,0,0,9530.5,9624.5,7123.5,8808.5,8039.428571428572,1066.6224116563671,8039.428571428572,8710.0,0,1,2
757,0,0,0,0,6893.5,9530.5,7655.0,8682.833333333334,8006.571428571428,1102.4797968130647,8006.571428571428,8668.392857142857,1,1,3
758,0,0,0,0,7342.0,6893.5,7483.5,7922.0,7961.857142857143,1125.2279292912904,7961.857142857143,8675.82142857143,2,1,4
759,0,0,0,0,8109.5,7342.0,7588.5,7448.333333333333,8051.285714285715,1105.5781239221697,8051.285714285715,8720.67857142857,3,1,5
760,0,0,0,0,7829.5,8109.5,7270.5,7760.333333333333,8085.714285714285,1092.4390851493426,8085.714285714285,8738.285714285714,4,1,6
761,1,0,0,0,7786.0,7829.5,9624.5,7908.333333333333,8159.357142857143,1044.655474079297,8159.357142857143,8611.32142857143,5,1,7
762,1,0,0,0,10241.5,7786.0,9530.5,8619.0,8247.5,1202.9215477328664,8247.5,8402.785714285714,6,1,8
763,0,0,0,0,8890.5,10241.5,6893.5,8972.666666666666,8156.071428571428,1109.8774117206142,8156.071428571428,8097.75,0,1,9
764,0,0,0,0,7578.0,8890.5,7342.0,8903.333333333334,8253.857142857143,1005.3285414184317,8253.857142857143,8130.214285714285,1,1,10
765,0,0,0,0,7673.5,7578.0,8109.5,8047.333333333333,8301.214285714286,962.0936309746271,8301.214285714286,8131.535714285715,2,1,11
766,0,0,0,0,7170.5,7673.5,7829.5,7474.0,8167.071428571428,1054.320098000437,8167.071428571428,8109.178571428572,3,1,12
767,0,0,0,0,8212.0,7170.5,7786.0,7685.333333333333,8221.714285714286,1043.7678883554229,8221.714285714286,8153.714285714285,4,1,13
768,1,0,0,0,7389.0,8212.0,10241.5,7590.5,8165.0,1081.4927184221037,8165.0,8162.178571428572,5,1,14
769,1,0,0,0,9645.5,7389.0,8890.5,8415.5,8079.857142857143,898.79937111896,8079.857142857143,8163.678571428572,6,1,15
770,0,0,0,0,10048.0,9645.5,7578.0,9027.5,8245.214285714286,1145.431900243429,8245.214285714286,8200.642857142857,0,1,16
771,0,0,0,0,7332.5,10048.0,7673.5,9008.666666666666,8210.142857142857,1172.6997240799437,8210.142857142857,8232.0,1,1,17
772,0,0,0,0,7444.0,7332.5,7170.5,8274.833333333334,8177.357142857143,1193.2318060029972,8177.357142857143,8239.285714285714,2,1,18
773,0,0,0,0,7302.0,7444.0,8212.0,7359.5,8196.142857142857,1175.6438914585665,8196.142857142857,8181.607142857143,3,1,19
774,0,0,0,0,7423.5,7302.0,7389.0,7389.833333333333,8083.5,1211.1109225280293,8083.5,8152.607142857143,4,1,20
775,1,0,0,0,7390.5,7423.5,9645.5,7372.0,8083.714285714285,1210.9676866437294,8083.714285714285,8124.357142857143,5,1,21
776,1,0,0,0,9676.0,7390.5,10048.0,8163.333333333333,8088.071428571428,1217.5605881081704,8088.071428571428,8083.964285714285,6,1,22
777,0,0,0,0,9682.0,9676.0,7332.5,8916.166666666666,8035.785714285715,1123.6009395815745,8035.785714285715,8140.5,0,1,23
778,0,0,0,0,7827.5,9682.0,7444.0,9061.833333333334,8106.5,1086.9408907571876,8106.5,8158.321428571428,1,1,24
779,0,0,0,0,7468.0,7827.5,7302.0,8325.833333333334,8109.928571428572,1084.5380517595104,8109.928571428572,8143.642857142857,2,1,25
780,0,1,0,0,7367.5,7468.0,7423.5,7554.333333333333,8119.285714285715,1076.6596048714441,8119.285714285715,8157.714285714285,3,1,26
781,0,0,0,0,11079.0,7367.5,7390.5,8638.166666666666,8641.5,1490.0789688246014,8641.5,8362.5,3,1,26
782,0,0,0,0,11079.0,11079.0,9676.0,9841.833333333334,9168.42857142857,1620.434160664264,9168.42857142857,8626.07142857143,4,1,27
783,1,0,0,0,7191.0,11079.0,9682.0,9783.0,8813.42857142857,1757.1407273506431,8813.42857142857,8450.75,5,1,28
784,1,0,0,0,9610.5,7191.0,7827.5,9293.5,8803.214285714286,1751.4488016387936,8803.214285714286,8419.5,6,1,29
785,0,0,0,0,9670.0,9610.5,7468.0,8823.833333333334,9066.42857142857,1718.5150670606176,9066.42857142857,8586.464285714286,0,1,30
786,0,0,0,0,7724.0,9670.0,7367.5,9001.5,9103.0,1681.147549542695,9103.0,8606.464285714286,1,1,31
787,0,0,0,0,7250.5,7724.0,11079.0,8214.833333333334,9086.285714285714,1701.7335733780358,9086.285714285714,8602.785714285714,2,2,1
788,0,0,0,0,7877.0,7250.5,11079.0,7617.166666666667,8628.857142857143,1494.5544685704365,8628.857142857143,8635.17857142857,3,2,2
789,0,0,0,0,7428.0,7877.0,7191.0,7518.5,8107.285714285715,1075.2332249773822,8107.285714285715,8637.857142857143,4,2,3
790,1,0,0,0,6635.0,7428.0,9610.5,7313.333333333333,8027.857142857143,1170.5157237405353,8027.857142857143,8420.642857142857,5,2,4
791,1,0,0,0,10152.5,6635.0,9670.0,8071.833333333333,8105.285714285715,1303.0748845564972,8105.285714285715,8454.25,6,2,5
792,0,0,0,0,9457.0,10152.5,7724.0,8748.166666666666,8074.857142857143,1262.295815643266,8074.857142857143,8570.642857142857,0,2,6
793,0,0,0,0,7518.5,9457.0,7250.5,9042.666666666666,8045.5,1274.149651074533,8045.5,8574.25,1,2,7
794,0,0,0,0,7494.0,7518.5,7877.0,8156.5,8080.285714285715,1251.9585275726697,8080.285714285715,8583.285714285714,2,2,8
795,0,0,0,0,7299.0,7494.0,7428.0,7437.166666666667,7997.714285714285,1286.1931509025344,7997.714285714285,8313.285714285714,3,2,9
796,0,1,0,0,7793.0,7299.0,6635.0,7528.666666666667,8049.857142857143,1266.4950557307743,8049.857142857143,8078.571428571428,4,2,10
797,0,0,0,0,7154.5,7793.0,10152.5,7415.5,8124.071428571428,1182.183552745079,8124.071428571428,8075.964285714285,4,2,10
798,1,0,0,0,7154.5,7154.5,9457.0,7367.333333333333,7695.785714285715,809.0007652006526,7695.785714285715,7900.535714285715,5,2,11
799,1,0,0,0,9361.5,7154.5,7518.5,7890.166666666667,7682.142857142857,774.4157859469371,7682.142857142857,7878.5,6,2,12
800,0,0,0,0,9768.0,9361.5,7494.0,8761.333333333334,8003.5,1095.4030460672243,8003.5,8024.5,0,2,13
801,0,0,0,0,7568.0,9768.0,7299.0,8899.166666666666,8014.071428571428,1090.0102992086693,8014.071428571428,8047.178571428572,1,2,14
802,0,0,0,0,7325.0,7568.0,7793.0,8220.333333333334,8017.785714285715,1087.2082312488528,8017.785714285715,8007.75,2,2,15
803,0,0,0,0,7452.0,7325.0,7154.5,7448.333333333333,7969.071428571428,1106.4284669064562,7969.071428571428,8009.464285714285,3,2,16
804,0,0,0,0,7564.0,7452.0,7154.5,7447.0,8027.571428571428,1066.2789045934342,8027.571428571428,8075.821428571428,4,2,17
805,1,0,0,0,7269.0,7564.0,9361.5,7428.333333333333,8043.928571428572,1051.4282519733058,8043.928571428572,7869.857142857143,5,2,18
806,1,0,0,0,9863.5,7269.0,9768.0,8232.166666666666,8115.642857142857,1167.0370857534201,8115.642857142857,7898.892857142857,6,2,19
807,0,0,0,0,9846.5,9863.5,7568.0,8993.0,8126.857142857143,1185.7877379716135,8126.857142857143,8065.178571428572,0,2,20
808,0,0,0,0,7741.5,9846.5,7325.0,9150.5,8151.642857142857,1173.9132461659324,8151.642857142857,8082.857142857143,1,2,21
809,0,0,0,0,7432.5,7741.5,7452.0,8340.166666666666,8167.0,1161.9388251252135,8167.0,8092.392857142857,2,2,22
810,0,0,0,0,7346.5,7432.5,7564.0,7506.833333333333,8151.928571428572,1173.3865670418736,8151.928571428572,8060.5,3,2,23
811,0,0,0,0,7645.0,7346.5,7269.0,7474.666666666667,8163.5,1167.0043915941483,8163.5,8095.535714285715,4,2,24
812,1,0,0,0,7397.0,7645.0,9863.5,7462.833333333333,8181.785714285715,1151.5530765428343,8181.785714285715,8112.857142857143,5,2,25
813,1,0,0,0,10233.0,7397.0,9846.5,8425.0,8234.57142857143,1246.0778275777898,8234.57142857143,8175.107142857143,6,2,26
814,0,0,0,0,9580.5,10233.0,7741.5,9070.166666666666,8196.57142857143,1191.5928914892236,8196.57142857143,8161.714285714285,0,2,27
815,0,0,0,0,7326.0,9580.5,7432.5,9046.5,8137.214285714285,1227.8370839659192,8137.214285714285,8144.428571428572,1,2,28
816,0,0,0,0,7670.5,7326.0,7346.5,8192.333333333334,8171.214285714285,1208.2088277398902,8171.214285714285,8169.107142857143,2,3,1
817,0,0,0,0,7682.5,7670.5,7645.0,7559.666666666667,8219.214285714286,1176.2349133691798,8219.214285714286,8185.571428571428,3,3,2
818,0,0,0,0,8454.0,7682.5,7397.0,7935.666666666667,8334.785714285714,1149.86060231749,8334.785714285714,8249.142857142857,4,3,3
819,1,0,0,0,7853.0,8454.0,10233.0,7996.5,8399.92857142857,1099.7004678764388,8399.92857142857,8290.857142857143,5,3,4
820,1,0,0,0,10527.5,7853.0,9580.5,8944.833333333334,8442.0,1183.924687920101,8442.0,8338.285714285714,6,3,5
821,0,0,0,0,9933.0,10527.5,7326.0,9437.833333333334,8492.357142857143,1246.2753746760197,8492.357142857143,8344.464285714286,0,3,6
